,Rating,Reviews
1998,1,"AWFUL Just awful. Don't see it. Waste of time. Everything MCU has been doing in film lately has been crap. Stupid monsters, stupid characters, absolutely idiotic plot. Don't waste your time. Or do, and hopefully have the same opinions as me. Did I mention it was awful?"
1999,9,"What a wonderful movie of heroism and passion Chloe Zhao is very well known for her art house film ""Nomadland"" and I was star-struck when I heard she was directing a MCU film. When the initial reviews came out, a lot of people bounced this movie like frying eggs in a pan filled with mixed reviews and people walking out for being too boring.Honestly, my initial thoughts for this film were not on par with critics. I was curious to see the anticipation for this movie based on the reviews for this movie. I was Blown away!The reasons are for as follows: thought provoking messages, epic battles, characterization was very unique, and the representation of LGBTQ was amazing! My only criticism is that there was a lot of stuff happening and the story bounced from A to C without B. But, that's my only criticism. The post-credit scene was an amazing finish to an amazing movie!Highly recommend this movie if your interested in the most thought provoking and emotional MCU movie so-far!"
2000,7,"An out of the Marvel usual plots and themes.. a nice movie afterall ! ETERNALS is the unusal Marvel movie you will see for sure ! Different from the whole previous marvel movies (standalone and avengers movies). The movie in general is a strong one interms of graphics, and cinematic details.. the plot has a beautiful twist that I think will change your understaning of the movie according to what you read before... WHY 7/10! Offcourse this is not a superb dramitic movie that leaves you totally shocked or completely amazed once the end hits the screen.. you will know what I mean once you fininsh watching it.. At the end, in my opinion the bad rating are somehow not fair."
2001,2,"Just awful really truly bad and boring How would I - no, why would I want to review a movie so bad that I want to give it zero stars but don't for fear that zero stars would be removed by IMDb as an anomaly. I want to explain to you how I was formulating a review in the negative within moments of the movie first starting. I won't spoil because there truly is nothing to spoil - standard god movie where indestructible beings are somehow made to look vulnerable. Whatever. This is just another bad movie in what I am sure will be a ling line of poorly written, poorly acted, poorly directed, and poorly cgi manufactured crap. Do not waste a penny nor a farthing on this complete waste of time. Unexciting and unimaginable at every moment and just another reason for a movie studio to attempt to get your money. Don't go."
2002,5,"Marvel can do it much better I can't say that I don't want to see a continuation, but I was bored and disappointed in the beginning. I understand that nowadays cast and awards are often about politics, but have some mercy, fans want to see some quality stuff please. Why Legend of 10 rings was an incredibly captivating movie with an incredible actors' play and this movie couldn't be? Some actors' very quality play here saves the movie, because some other actors' play wasn't good. And after some time plot starts to be captivating, so you want to know what comes next.People speaking Spanish in Amazon rainforest instead of Portuguese just freaked me out. And I'm not Brazilian, not even close, I just speak Portuguese and understand some Spanish, so people can notice the difference, you know."
2003,1,Please Marvel .. go back in time We do t need another version of superman and flash .. we want some sense in movies !!! Slow and illogical things happened beside the weakest twist I ever seen in Marvel movies .. I think Marvel need the stones to go back in time to the days before Covid 19..
2004,5,"No real point I think the Eternals did not deserve a spot in the MCU in the first place. However, once they were announced I assumed they would fulfill the role they have in the comics, which is to set up the ""family tree"" behind superhumans, mutants, and other wildly powered races like the Skrull, Kree, and Inhumans. Marvel is also obviously trying to further develop the foundation for magic/supernatural characters, and seems to not be focusing as much on technological/scientific origins for a while. Whatever. This film fails miserably at establishing anything in terms of world-building. They seem to have come up with the idea that the ""message"" of the film should be that you can be who you want, stay true to yourself, and overcome the powers that want to keep you enslaved (but again: only if you stay true to yourself. Thanks Disney!). Even that message is muddied with conflict that cuts every which way through all levels of loyalty and obligation with no worthwhile resolution. The deus ex machina factor is off the charts, with major struggles wiped away by solutions that come from nowhere and take zero effort or sacrifice by characters we don't even care about anyway. The ""big three"" performances (Sersi, Ajak, Ikaris) were wooden and unlikeable, and the ""supporting"" cast only got enough screen time to pique our interest. This movie tried to do too much, and didn't accomplish any of it. 5/10 for managing to keep just enough interest to want to see these characters improved in the future and introduce further potential storylines. SPOILER and huge disappointment: Sprite should have had a much bigger hand in the machinations behind the plot. She's 7000 years old and a bitter, unfulfilled trickster/illusionist. She should have put Loki to shame manipulating the other Eternals to her own ends, like the male version in the more contemporary storylines in the comics. The weight of immortality should be portrayed as a much greater burden than ""I hate having to move every five years.""Overall, this idea and these characters had huge potential, for deep emotional exploration as much as the fundamental superhero stuff. Should have been an absolute playground for a director like Zhao. Instead it's a muddy mess."
2005,1,"Eternals, A Marvel Tragedy! With a great line-up of skilled actors, I thought the movie was positioned for an incredible storyline. WHAT A DISAPPOINTING EXPERIENCE. A waste of time, I truly wanted to walk out of the Eternals movie several times, but I gave it a chance, and it failed in the end. Including the special appearance at the end, LAME! There was some exciting moments, but it was overwhelmed by the monotonous plot, the bland acting, and the lgbtq agenda. Even, the Celestials were poorly designed; an uttering creative disappointment. I'm surprised to have this experience from such an incredible past of intelligently formulated storytelling; sorry Marvel not your best work. This movie was worse than Hulk or 2003's Dare Devil. Sad day!"
2006,7,"Not that bad like what critics says For me this movie is not really that bad and not really that boring, I didn't feel boring at all I was really enjoyed the movie, but there's somethings maybe make the rating of this movie is low, like there's a lot of character died or leave the eternals or doesn't have much a screen time and the storyline was super fast to changed from present to past, past to present. Ajak screen time was very little or doesn't have much screen time, like we didn't see they work together the 10 eternals, we cannot seeing Ajak lead the team, it's only like a few minutes she work together with eternals. And the story or the plot it's kinda a bit lacking like when they're in earth they feel different how about another planet, the plot twist was kinda amaze me and I don't know who is the traitor Ikaris or the Eternals, cause Ikaris trayed Eternals and Eternals trayed Celestial. And the Intro was one of the best intro in MCU IMO cause there's a scene before an intro, it's different with other MCU movies.I think Eternals is a very new thing in MCU, new face in MCU. I never watch MCU movie like this before, it's kinda different and Chloe was very brave to show a scene that never happen in MCU, and in my opinion this is the best CGI or Visual in Marvel Cinema Universe Movie right now, the visual was really make me amaze and like this movie. I hope there's an Eternals series so we can know their back story and of course Ajak. Don't forget to watch those two credit scene cause that was super epic and I really curious who is talking to the Whitman or dane.In Indonesia there's so many cut scene I think it's 5 and 1 get blurred, and there's no kissing or sex scene in Indonesia and when Sprite give middle finger to the camera it was get blurred, I was kinda disappointed but I still enjoyed the movie. It's worth to watch cause the visual was really amazing, for me this movie is 6.5/10, can't wait to see the sequel of this movie. This movie is not really that good cause they didn't focus on the eternals story, but focused on Sersi life and love between Ikaris and sprite and Sersi."
2007,3,"Should've been a miniseries This was the worst Marvel movie I've watched in the last 10 years. I've seen and heard comments about how mature this movie is and how it focuses and develops it's characters and their relations, etcetera. I'm not sure we watched the same movie.Yes, the movie tries those things but miserably fails at them at every turn because of the horrible pacing and confusingly disconnected substories. It doesn't take a genius to figure out this story should've been a miniseries. All of the relations and character development they're trying to do, doesn't belong in a 160min movie. The movie's multiple stories were scattered all over the place and these said stories barely connect with each other, or matter at all at the end of the movie. Otherwise, I very much enjoyed watching them interact with each other but it wasn't enough and AGAIN had horrible pacing, sadly."
2008,1,"The word AWFUL is a compliment for this movie What a complete waste of time and money. Couldn't wait till it finish. The worst movie I've ever seen with no doubt. What a total waste 😤😝. If I could escape from the middle of the movie I would have done, but didn't want to disturb other people so kept fiddling with my phone."
2009,8,An enjoyable and unique marvel movie Good directing and a nice combination of cast! The story is also well written. I enjoy the movie much as it is beautifully made. Wanna want to watch the sequel soon.
2010,3,"Oh dear Absolutely awful. The only reason I rated it a 3 is because it's pretty in places. Over acting, trying to hard at humour. Walking like carpet fitters, so twee. Please don't waste your money, or time. I googled how long it was whilst I was sat there and only stayed because we paid."
2011,7,"Don't judge the film based on your expectations! I think the perfect way to watch a movie it is going without knowing anything, and form your own opinion while you're watching it.Eternals may not be the best movie of the year, nor the best movie of the MCU, but it's pretty great. It has some really interesting themes, ambiguous character, great cinematography, good use of the music. It has some flaws, like the overuse of comedy, but the film shine the most when it is below the director's eyes which is most of the run time.Maybe this movie will be more loved in the future, but for now, it's better if you form your own opinion."
2012,5,"I really wanted to love this I'm all for seeing the next instalment of the MCU, however, I was quite disappointed with this one. It wasn't the WORST film I've ever seen, but I didn't come out of the cinema thinking that its moved up to my number one spot in my favourite films list, either.I don't always agree with the critics, but I think they might be right in this regard.The pacing was patchy at best, found my mind wandering around the middle before the finale and found myself trying to keep up with all the different location and time periods that we jumped around in.That being said, I didn't feel any emotional connection to the characters at all. Some of the acting was... not good and some of the jokes/punchlines seemed SO out of place. The main love story did not fool me at all, there genuinely wasn't any chemistry between the two characters and I'm wondering if that was intentional?The character development could've been something for a TV show, there is no time to develop that many characters within such a short space of time and make us like, root for, and care about them. It's not like each character could've had a origin story because this IS the origin story, unless the sequels are about them breaking off and having their own movie, which I don't see logically.Plot wise - info dump! Instead of learning about the plot gradually throughout the film, there was an entire scene where EVERYTHING was explained to us in one go and I half expected the character to go, ""What?""Despite what I've just written, it isn't ALL bad. The Bollywood dance scene was beautiful, the outfits, the choreography and direction were great. Karun - a human, and Kingo were definitely the best characters, full of personality in this and Druig (who has the ability to take over minds), I thought, had huge potential to become an interesting character.Overall, I think this needed to be better knit, it's the same old ""good guy turns out to be the bad guy"" plotline that we've seen a hundred times. Ikaris just reminded me of a less crude Homelander - they even have the same powers.If anyone asked me if it was worth seeing, I wouldn't say to go out their way. But it does fill a couple of hours (and a half) if you're bored."
2013,9,Unique MCU movie Not an usual MCU style movie. Great shorts. Good to see director was not relying on CG too much. Great casting. Every character has unique characters and well showed. More than enough for phase 4 of MCU.
2014,6,"Predictable The hype of black knight , and 5 minute role of black knight?!The movie was very predictable, you can think what is gonna come. Although it was story build up, will wait for 2nd part.Also Angelina Jolie was a waste of character."
2015,8,"Cholé Zhao is a visionary The movie has several cinematic moments and some beautiful shots that aren't the product of a green screen. Salma Hayek however acts as if she would be doing anything else but this, and comes across as forced and mundane. It has a very different ( and welcome) tone from all other Marvel movies although some bits were a little too stretched. Definitely doesn't deserve the bad reviews."
2016,4,"Long drawn out superhero film that spans time and ages! Not the greatest ""Marvel"" movie fan yet I gave ""Eternals"" a try even though never really hearing about it or reading the comics, and was not real impressed as the movie went back and fourth thru the ages and time as the group of Eternals were always fighting evil and the movie was a showcase of love and family like feel. It was an eye candy watch for seeing the hot and sexy Gemma Chan and Salma Hayek as immortals Sersi and Ajak as both were healers and watchers of the group. Overall my interest came and went the film for one was to long and drawn out as the message could have been shorter. Still I guess a watch if your a Marvel movie fan, and the look of Gemma Chan and Salma Hayek as superheroes was sexy and impressive."
2017,1,Worst movie of 2021 by marvel Frustrated during watching in cinema hall totally bored what the hell totally wastage of money.One of most disasterous movie by marvel series.. Wasted my time😞😞😞😞 Disappointed😞😞😞😞
2018,7,Well um...... Kinda wathable!! This movie is not a typical MCU film. I think this movie will make you see MCU as a different entity as a whole. I kind of liked it.. And the visuals are a real treat for the viewers. I experienced this movie in IMAX and I do not regret it. I would recommend this movie to anyone who is obsessed with Super Hero stuff..
2019,7,Hodgepodge of superhero film A hodgepodge of superhero film and philosophical fantasy to expand MCU Phase IV. The plot looked scrambled but Chloe Zhao brought great 'diversity' for good purpose. Cast did such decent jobs through action sequences and visceral visuals despite limited backstories.
2020,8,"Great! The Eternals is quite different from any MCU movie, but definitely not worse. The visuals are amazing, plot is great, what would you want more? Well Eternals in my opinion needs some more action, in one part of movie our heroes are just moving around a planet to fulfill their goal. Overall really good movie, definitely must see!"
2021,9,"Great movie, much more complex than the previous phases This was a great start to phase 4. I get many marvel fans like to keep it simple, jokes every 2 minutes, pew pew pew, nobody ever dies, etc. But this movie is not that. It's much more mature, marvel learned from past mistakes and is headed towards a great phase 4.They did cram quite a lot of new characters into 1 movie, but that be forgiven.Don't listen to salty reviews, see it for yourself."
2022,9,"Enjoyable in IMAX I honestly think it was an enjoyable experience. I was a little surprised to find a lot of meh reviews here, but seems like those who watched it in IMAX all enjoyed it including myself. I agree that some of the acting scenes are suboptimal, and that there could be more emotional development between characters, but imo the storyline, the character design (diversity) and the amazing visual effects overcame the cons, and left me a good impression."
2023,4,"A movie this bad is just laziness It's shouldn't be possible to make a movie this bad. Epic cast, huge budget.... Just the worst imaginable writing. It's so bad that it cant be an accident. Why would they choose to make something this bad?"
2024,10,"Much better than critics say Let's start off by saying that this movie wasn't great, but was good. In marvel standards it failed to bring that sense of coolness we usually get, probably because there was so much going on. But, I liked the movie. Acting, cinematography, casting, cgi, special effects and general plot were all fantastic. It only missed its mark by trying to fit so many new characters into one movie. It was difficult to feel a connection to them because of this. Except for Gemma Chan's character Sersi, whom I immediately took a liking to and could connect with. She was the highlight of the film for me. Everyone saying this is the worst marvel movie isn't being dramatic. This movie was good. In my opinion, better than Thor 1 & 2, Avengers: Age of Ultron, Venom 1 & 2, Captain Marvel and Incredible Hulk. CGI was much better here than in Black Widow. I think the main disconnect for fans was the fact that none of these characters have been shown before. In all the other MCU movies and series there's been at least one appearance from a previously established character. Even in Shang-Chi, Wong had a little appearance, plus some other characters in the post-credit. None of this happened in Eternals. Overall I enjoyed the movie, would recommend watching it, think it's a good movie alone, and pretty decent in regards to other MCU content."
2025,10,"Fantastic! Loved it!! Funny, great action, and loved the cast. Family relationships felt real. I loved the flashbacks and connections to history. A lot of story but not so dragged out or complicated. Excited for the next one!"
2026,9,"Big step forward for the MCU An appreciable film, not heavy and enjoyable. It's not so easy to narrate a so deep story, they are Eternals and they go over the ""normal"" superheros that everyone knows.The plot is full of turn of events, making a film that is not at all easy."
2027,9,"Excellent, unique MCU Film I'm not sure what all the hatred is about. Are people expecting to see iron man again or something? The MCU has expanded and each film is becoming more unique.This film is visually stunning, the premise is very interesting and the cast is excellent."
2028,1,"Waste of time and waste of money Worse marvel movie till the date. Why marvel waste their money on this movie. This movie is such a pandemic . Movie was so boring, no story line character are lame action seens are not even good, in one line waste of money and waste of time, even shang chi is Better than this ,only saw this because of angilna jolie but her role was also not good so don't go for imax and waste your money."
2029,8,"A solid work I did not have high hopes going in to watch this as a social activity but I was pleasantly surprised.Pacing was spot on, plot and sideplots were engaging and done well if a bit corny, visuals were amazing and actions scenes . . . Acceptable.It didn't have an overarching revolutionary philosophy which I've often seen ruin a movie.Overall, I would recommend it for what it is - a superhero blockbuster."
2030,2,"Boring Marvel movie so far.... My 1st marvel movie that I fell asleep, it was so boring, the soundtrack were all over or not matching with the scenes, characters were lame, lacks strong presence, needs introduction in-spite of their numbers, and some similarity with one of the characters of DC, and my all time favorite - Superman, I may pass on the sequel ..."
2031,7,"It could've been perfect.. Its actually not as bad as the critics says. I watched this movie not expecting a big fight scene like avengers. I expect it to be more compassionate and to feel the strong bond between the Eternals. I expect it more like.. maybe Xmen?I do believe Chloe Zhao of all people is more than capable to do that.But no.. i dont feel their chemistry. They are know each other and potrayed as family for centuries yet it feels lack of love. I know their individuals stories will not fit in a movie but at least their stories as a group or family couldve been potrayed better. Ikaris and Sersi chemistry is supposed to be one for the books but their chemistry is so bland. Gilgamesh and Thena platonic friendship is potrayed a little better, Druig and Makkari also shouldve been more explored they have so much potential.All cast is doing their best, but im a little dissapointed with Gemma Chan. Shes not convinced me enough as someone that so kind, loving, and charming. Im not conviced that Sersi actually love either Ikaris or Dane tbh. And Sersi take when she learned the truth and finally leading the eternals is a little bit one dimensional. Its lack the dilemma and depth of Tony stark in civil war or natasha romanoff in black widow.But overall, this is a good introduction of expanded universe, a solid 7 is well deserved. Still looking forward to the next eternals."
2032,9,"Great movie, loved the theme of family & forgiveness! I really enjoyed this movie! I loved the subtle references to Avengers & other Marvel heroes, but that it was its own movie that kind of stepped aside from all that, it was uniquely its own with opportunity to connect it to a bigger picture & other characters! The diversity of the cast was soo good & greatly appreciated & the soundtrack was amazing (as usual)! The family/team aspect of the movie was incredible & it was something I was craving after feeling like the Avengers had left me hanging a bit in their most recent movies in that department, loved it!"
2033,10,Best MCU since Infinity War Finally something interesting from Marvel.Don't get me wrong... I love MCU but recently it felt a bit stale... Storytelling is just a perfect mix of subtle and bold. All of those newly introduced characters felt real. Story was familiar but had some freshness in it.Loved it and strongly recommend 😊
2034,6,Meh at best This movie was just all over the place. As are these reviews.The story was pretty ok. Decent twist.Special effects were like they had two different companies working on this. Some scenes were great. Others look like a high school class project.Some of the suspension of belief started getting out of control even for marvel movies. Also you can't tell me this situations would happen and NONE of the other major characters or organizations would get involved. Not to spoil anything but the events in this movie are pretty global and someone would've came to check it out.None of these characters do I care if I see again. Nor do i know what the major plot line is. Last phase we knew by now where this was all heading. Who the big bad was going to be. Where is this going? And more importantly do I care? Because as it stands not so much. With nothing obvious to tie these movies together you need to see them as individual films which really hurts the immersive feeling.I really hope they pick it up soon. It's becoming tough justifying paying to watch all these movies in theaters.
2035,3,"Jealous of the Guy Snoring in front of Me Wow... I've seen every Marvel movie and I really felt like the reviews in this were over-the-top negative based on external factors. But they're not. It's bad. I just wish I could've fallen asleep like the guy snoring in front of me.Hold out for the post credit scene, or just read the spoilers online. This isn't one worth following."
2036,8,"Not as bad as what critics say I truly don't understand all the hate on the movie. Not the best Marvel movie, yes, but also far from awful. Very impressive visuals with interesting characters that understandably clashed one another. Add that with the chemistry here and there among themselves. I alo love all the soundtracks that perfectly fit the whole vibe of the movie (Ramin Djawadi is amazing as usual). Eager to see how Eternals going to fit in with the whole MCU timeline and the other Avengers."
2037,1,Senless movie without logic 1 rating only for entertainment scenes of kissing otherwise this the totally time wasting movie. Disappoint.1 rating only for entertainment scenes of kissing otherwise this the totally time wasting movie.1 rating only for entertainment scenes of kissing otherwise this the totally time wasting movie.
2038,9,"Don't listen unfair reviews or radical MCU fans This might be the first time a MCU movie causes such divisive both crítics and fans, can understand that, however it's not fair reading so much hate or harshness around.In my case, this might be the case of the begging of a whole new era of MCU movies thanks to genius Chloe Zao and her miraculous look, she has an eye for others details out of marvel formula (great as always) that challenges fans and the newcomers as well by putting together, fantasy, magic, indie, diverse characters, music, nature, sunsets, lights, humor and dark twists and giving the world a brand new marvel flick!I loved the effects, the use of colors, actors of course and everything! Of course it's not the best marvel movie but this celebrate humanity, life, death, purpose s in life, diversity, history and even nature and the beauty of life, give it a try! It's awesome!"
2039,1,"Couldn't be more disappointed Disney ruined Star Wars for the same reasons, now this? They like losing money as a result, the plot was weak, the connecting scenes were dull & the action scenes were lacking in every way. This felt like a high budget show on the WB television network.Horrific."
2040,10,"A terrific film. I loved it. Exciting, adventurous, and colorful. The story is well written and interesting. And the special effects are outstanding. I loved all of the characters. I like the fact that a positive gay character is featured. It's about time."
2041,3,"Dark and Dreary and Insulting to the brand! I was excited to see this one. Sadly, that excitement ended fairly quickly! The movie is dark and ridiculous. There are plot holes. Things that should be explained once are repeatedly explained like we're all five years old and Mommy has to keep reminding us. It's just a ridiculous sidestep away from what we've come to expect from a Marvel Movie!"
2042,2,"It felt a little preachy to me I miss going to the movies and just being entertained. Everything now feels like indoctrination and shaming. I miss movies, sports, news, etc. This is long and disjointed. It felt to me like a middle school play in parts. It didn't feel like Marvel."
2043,7,Eternals: Gods Among Us I have to say I had low expectations going in but I was pleasantly surprised. The movie is better than the what the critics made it out to be. It is a more somber story for sure. That would be off putting for usual MCU fans for sure. The DC references caught me off guard. Hence the title of my review. Not blatant attacks on DC like in Deadpool 2 but more subtle references. More like an homage? Very weird. The visuals are great however the movie suffers due to length and the chemistry within the actors. The chemistry is not great. Overall I enjoyed the movie.
2044,8,"Don't listen to critics and the people who's trying to make themselves look good by going with the negative media coverage this film got before release. First things first. This is not a typical MCU film. When you're going to watch this film you should know this. When the first ""Guardians of the Galaxy"" movie came in 2014 a lot of people skipped that film, called it boring, said skipping this film won't make a difference. There are bunch of new characters that they don't care about and never heard of. That's not a good film. Blah blah. 4 years later ""Avengers Infinity Wars"" came with the prime villain ""Thanos"" who was first explored in details in the Guardians of the Galaxy (2014). I know Thanos first appeared in the post credits of og Avengers (2012) and later on Avengers: Age of Ultron (2014). But those films didn't really show him, his purpose and his character truly. After watching infinity war people went back and saw the ""Guardians of the Galaxy"" again and they liked it. Because all these years later, they know those characters and they're emotionally connected to them. So they understood its purpose.Well, kinda similar stuff is happening in Eternals. People don't know these characters. This is their first appearance in the MCU. And there are a lot of character development to cover in one film. The story was not bad. Obviously the story is not complete in this film. This movie is there just to introduce you to those characters. This is a huge universe with a lot of characters. So it's essential to let you know about every individual so that whenever they appear in a blockbuster film you don't get to say what the hell? Who's this? How's he doing the stuffs he's doing here.This movie is not supposed to have a avengers level threat. Matter of fact it still had a huge threat that they dealt with which might not be that much important to you for the time being. Because this type of threat was never shown in this way in MCU before.Think of Spider-Man: Homcoming, that film was to introduce you to the MCU Spider-Man. He's a child, he behaves like child even during serious fight. That movie wasn't supposed to have a ""Thanos"" level villain. That was supposed to have a small low profile villain. Which it had. But you liked it. Why? Because you already know Spider-Man for decades now. And Spider-Man in MCU was bigger news than the movie itself. Well, Eternals are new (not really but newly introduced) to this universe.In my opinion the movie was played at just the right speed to make you accustomed to each and every single new characters. And then show you the real purpose of those characters, then go to an ending which is actually a new beginning. May be some years later you'll find a new villain who was first portrayed in this film to become the next big one. Honestly, this film is all about character development. Which is not necessarily a bad thing. They just became part of a universe which is already big enough. They needed an entry point. This film is the entry point. They'll play a bigger role in the next ones. And trust me, that time you will be loving it, 'cause it'll be direct Marvel action and you already knew them. Overall, I really like the film. Is it the best film marvel ever made? No. Is the worst? Absolutely not.If you want to go to the theatre expecting you're gonna see some serious marvel action, you're obviously gonna be disappointed. 'Cause you must know before going that this film is not made for that. It's your introduction to Eternals. The bill comes due.My Rating: (7.5-8)/10Don't listen to critics and the people who's trying to make themselves look good by going with the negative media coverage this film got before release. This is not at all a bad film at all. It's just it's different. It's supposed to be different.If you think character development doesn't worth your time, then don't go for it. I saw 4-5 people sitting beside me who left the theater halfway through the film because it seemed unworthy of their time. And I completely understand that. You can skip as well if it's not your thing. Before their next appearance, you can literally search on YouTube ""Superpowers of Eternals"" and I'm sure there'll be some videos to explain that to you in 5-10 mins. But if you wanna discover them yourself go for it. Don't listen to others. Be the judge yourself.Thank you for reading this far. Hopefully I was able to clarify my thoughts to you."
2045,4,"that was not it Boring, bad acting, weak storyline, no dramatic highlights, much too long ..it's a total mess. I hope there will be no part 2 of this.Probably the worst marvel so far."
2046,2,"I've watched bad things but this... I've watched bad things but this is horrible. Bad script, bad plot, deplorable acting and sometimes decent CGI and good scenarios. 1.5 for the scenarios and 0.5 for the cgi. The entire movie is a plot hole."
2047,6,"Meh? It gave me the feeling that they made it in a way to just be done with and get to the next project. The story is amazing and has so much potential for future, but some parts of the story didn't make any sense to be over looked at so quickly. I don't know why the CGI got so much hate because except the post credit part that had an awful CGI scene, most of the film was decent. The music was amazing and the production of the movies was overall between 7 or 8 out of 10 for me (quality wise). I felt like they could have divided this movie into two parts(?)."
2048,9,"Uniquely Epic! Eternals is a wonderful movie. I'm baffled as to why there are so many negative reviews. Anything less than 6/10 is just absurd, and quite frankly, should not be taken seriously. In a way that I can't quite describe right now, it has somewhat of different, fresh vibe to it versus other MCU films. It seems classier, in a sense. The film is solid, and has nothing to prove to anyone. If you didn't like it, that's on you. I loved it. I want to see the sequel, like, now!"
2049,7,"Chloé Zhao just killed it... Might just be the worst Marvel movie ever...Is it beautiful... yes its a beautiful made movie with a lot of fake CGI that make the Battle of the 5 Armies with Legolas look jumping in mid air look amazing, but the creatures in this movie is nothing less than horofic and really bad made.The story or plot in this etarnals movie... omg its bad... it like watching a hungry man chewing of his own arm to get away from the cinema bad.How could Marvel and Kevin F get this one so wrong like they did?This Phase 5 just started and ended in the same movie, because its bad.RIP Marvel."
2050,1,"Yeah, just one outta ten because I was really disappointed... I have created a lot of expectations after Endgame.. the Disney + Series were quite well from WandaVision to ""What If"", Black Widow was a disaster in my opinion, I was willing for a tribute or maybe an origin story of how Natasha met Hawkeye and exactly joined Nick and SHIELD properly, Shang-Chi I enjoyed but whatever, the Topic is about Eternals...Straight to the point... it's too long, I almost slept in many many parts and imagine that the last time I've watched a very long movie (Infinity War and Endgame) I barely blink, well that's definitely not the case in Eternals...I found the script pretty confusing, suddenly going back in time and present day, and again, definitely too long, lots of unnecessary takes, scenes... they tried to somehow introduce the characters but to be honest I simply didn't developed any empathy with anyone at all... I simply didn't mind the ones that have died, Ikaris throwing himself into the Sun, Sersi and the other one disappearing etc I simply didn't develop any good feelings through this almost 03hrs movie...I understand it's supposed to be a new phase in MCU, a new page but in my opinion everything that is shown in this movie totally erases what have happened so far! They simply torn the old pages a part!The Eternals shouldn't interfere but along the whole mankind history they intervene from time to time, saving people, watering the dry land, avoiding wars caring about people when it's convenient etc But they simply watched the ""Blip"" and did nothing because after all their ""business was to deal with the Deviants instead of dealing with a human being but them again later on they do care about people on Earth and families and love etc what da hell!!??Btw it seems that the ""Blip"" was the right stuff to do and the Avengers were the ones interfering and cursing the whole mankind with Ironman' sacrifice, afterall, at least by what is shown in Eternals, the Celestials ""hatching"" the planet happens because of super population, so Thanos was right wiping out half universe so he avoid various Celestials to hatch and the Avengers did wrong!? All that happened back from first Ironman in 2008 to Endgame in 2017 was in vain afterall!? What a shame! How come!!???Really, for me was a totally waste of time and money... was expecting something much much better... definitely deserves ZERO stars!"
2051,9,"Very surprising! Based on rotten tomatoes and all the reviews I saw, I thought this was going to be terrible since it was Marvel's lowest rated movie. Boy was I wrong. It delivered and I cried at the end. Can't wait for Eternals 2!"
2052,10,"This is my first review! I get the hate, white people hate to be left out. Straight people hate when they are not represented. Racism and homophobia will live forever I think but movies like this, spit in the face of every sad sack who comes to hate! This is the largest, cosmic sci-fi movie ever made and it's truly inspiring! It's okay to not like it because your brain is too small to take in all its glory. But for this non comic reading, Marvel fan, this was a SUPER HIT! As my friend next to me cried, my other friend who is NEVER impressed, gasped multiple times, I found myself overwhelmed with this films scale! It's awesome! Lots of emotion, killer fight scenes, great performances and an amazing storyline, this film is a solid 10! Anything I didn't like, could drop this film to a 9.5 but well worth the 18$ ticket!"
2053,9,"Amazing Movie. Amazing movie. My 13 years old daughter was impressed by the theme of the movie. It is not just an action movie.Solid performance, every single actor. Fair time for every character.Really enjoyed. Will pay to watch again."
2054,1,Watch on Disney+ Honestly felt trapped in the cinema. If I wasn't with people I would have walked out. I would rather watch Thor 2 on a loop for 24 hours than watch this film again.
2055,10,"Enjoyable MCU movie! I watched the movie with a lower expectations after reading some mixed reviews. I'm suprised that this is just like another typical MCU movie, very entertaining.Also, got to watch Angelina Jolie as a superhero is satisfying!"
2056,4,"Slow, long, woke, boring, actor's going through the motions. No point giving it a review just like the film.& now we have a massive celestial permanently sticking out of the planet.Seriously disappointing.This makes Thor dark world look like a master piece.Now im just filling up the 150 characters needed to post, boring huh but not as boring as Eternals. I hear the new Rocky IV is being released, can't wait."
2057,4,"Marvel's DC Multiverse This film was not very good for multiple reasons. First of all, I feel like Marvel is just trying to create cash bag money making heroes that aren't original, but ARE gonna sell well. The heroes in this film are literally just Marvel ripping off various heroes from DC and trying to make it their own, but failing.This film was also incredibly forgettable. I saw it about 4 or 5 days ago and I can barely remember anything that happened. This is due to the forgettability of the plot, characters, questionable special effects, and everything in between.I did find it entertaining in the beginning because I was expecting a mindless Marvel movie with a ton of action and not much plot, which got me excited because, usually, Marvel movies don't have the best writing. But, after the first couple battles, they stopped the action for a large chunk of the film, putting it to a halt.I don't hate this film, but I do find it way too long and incredibly forgettable and a film that, in a week from now, I will forget that I ever saw it."
