,Rating,Reviews
471,8,Very entertaining Love Paul Rudd as an actor and loved this movie. Many funny parts and kept me entertained the entire movie. Stay until after the credits!
472,8,It suffered from the first one It was an enjoyable movie but added noting new from the first one.
473,8,"Actually has more structure than you think I have to say, all the Marvel movies linking together now is something that is really genius. There are certain connections you have to make to other movies that really make you say ""why did she do that? Oh because it links back up to Civil war or the first one."" Anyways but lets review this movie. Overall, if you haven't seen any other Marvel films and this is your first experience with one, I strongly encourage you to press stop, and go back to Iron man 1 and Captain america the first avenger. If you don't want to go back that far, maybe just watch the first Ant man. This movie is good. The visuals are nice, the jokes (as per the usual now with marvel films) come more and when you least expect them, and the physics of the Ant-man world really do mess with your a head a bit. I recommend it if you want something a bit more light hearted and for a quick entertaining film."
474,8,"Great Sequel I did watch both of the Ant-Man movies and i prefer to watch this one than the prequel. Ant-Man is one of my favorite MCU heroes. Wasp is also, good performance by Evangeline Lilly. Great humor and i love the screenplay."
475,9,"Great Film! Recently I watched the Marvel Film Ant-Man and the Wasp, the sequel of Ant-Man. The story follows Scott Lang (Ant-Man), and his attempt to help his friends Hank Pym (the original Ant-Man) and Hope Van Dyne (the Wasp), to rescue Hope's mother and Hank's wife, Janet Van Dyne (the original Wasp) from the perplexing Quantum Realm. However, Scott has do do all this whilst under house arrest for aiding Captain America in Captain America: Civil War. And to make things even worse, the mysterious Ghost and the black market crime lord Sonny Burch are both after Hank and Hope. Fortunately, Ant-Man and the Wasp have a few size-changing tricks up their sleeves!I liked Ant-Man and the Wasp because it was full of action, suspense, funny characters and cool tech. My favourite part of the film is the big car chase through the streets of San Francisco, which includes shrinking cars, a truck used as a skateboard, and a life sized Hot Wheels!I would give the film a 9 out of 10, because it was very interesting and had a good storyline, but was a little too fast paced for my liking, with the whole story happening in 3 days movie time. However, that did not prevent it from being a fantastic film that I would definitely recommend to others. Although I would suggest you watch the other Marvel Cinematic Universe films first, as a relatively large backstory knowledge is required."
476,7,An good film in the MCU Ant man and the wasp was good but not amazing or equally bad. It produced a couple of laughs but not as many as the first one as some of the jokes were over used in the second one. One character I had a problem with was ghost aka Eva. This is because I didnt connect or feel bad for the character.
477,5,"Not a do again I didn't really care for the first one so I kinda went in to this one with low hopes. It was slow, boring, and really not as funny as the first one. I had trouble staying engaged. It just kinda lost me half way through. Sorry but I give it a 5/10"
478,6,"Physicists beware, but its a lot of fun Even by movie science standards, the movie science in the Ant Man movies is... just... I mean, I can suspend my disbelief, I really can, but its almost distractingly bad in this one, and core to the plot to boot. THAT BEING SAID, I love how creative the action in these movies can be, and I'd be lying if I said I didn't grin the full way through that car chase scene.Watched Aug 19, 2018"
479,5,"Unexpected snoring I find several MCU films in the boring section in my opinion, I never would have thought Ant-Man and the Wasp would be in that section, even after Infinity War being out. I'm kind of disappointed, and kind of shocked. The only thing I liked about this movie was the end credits scene which was much more entertaining than the actual film. I would've thought we passed this stage at this point..."
480,8,"A Solid MCU addition Not the best Marvel film.....not the worst. It was enjoyable, funny, good action scenes and overall a pleasant watch. However, compared to the greats Marvel Studios has been pumping out recently, it doesn't really compare."
481,5,"Bland and forgettable And before you say it, no I am not a DC fan, I'm not just giving this film this rating for that reason, I'm not a fan of marvel, I am willing to appreciate the good did of both of these major studios and this is not one of them.This film is very generic marvel, there is nothing new, inventive or interesting, it's just bland, when I look at it, I really can't remember anything, because it's just extremely average, everything is very average, there is nothing interesting or memorable, it's fun the first time, but there is no point to rewatching because you'll forget it in a second, the characters aren't memorable at all, Paul Rudd's character is no where near on the level as he was on the first film, there was nothing bad, nothing good, nothing interesting, it was just bland and forgettable, I wouldn't recommend it, because of how boring it can be, but it's very average.I forgot to add the part about the musical score, this is a major problem with all Marvel films because Marvel just overlook it and think, well if there's explosive action, and funny characters, we could get away with it the music is repititive and yet again Marvel struggles with the musical score, just as I expected."
482,2,Dont To make it short and sweet I didn't like this movie and even stopped it half way through.The reason is because the consumerism was so much that it distracted me.I could not focus on the movie because of it.Why should I pay money to watch a bunch of ads?I also thought the movie plot and acting was very poor.It simply just wasn't a good movie.
483,7,"Score may contain trace amounts of nuts If you expect a good Marvel movie, then you'll be dissapointed. BUT! If you know what to expect more or less and you can shut down most of your brain functions, then you'll enjoy it.That being said, After watching Ant-man 1 I knew exactly what I should expect, thus my score is 7/10."
484,8,"Impressive action and humour while developing characters to make Ant-Man's world more full and meaningful! I watched it twice! The second instalment of Ant-Man franchise did a great job in delivering more advanced and fluid action scenes, fully taking advantage of the size changing quantum technology. Evangeline Lilly carries a lot of action, while Paul Rudd continues his charming Ant-Man heroic adventure, sprinkled with some sweet moments with his daughter. Humour is peppered throughout the movie, from poking fun of the quantum technology, ants, gangsters, father/son in-law awkward exchanges between Lang and Dr. Pym.The movie screen time is balanced enough to let supporting cast shine, e.g. back story of Dr. Pym, Michelle Pfeiffer's Wasp, the mysterious kick-ass Ghost, Dr. Foster, Lang's buddies, and the FBI agent Woo. The villain played by Walton Goggins is not memorable, as he wasn't handed unique lines. He actually played a more interesting villain in Tomb Raider because he got screen time to add some melancholy and introspection to his character.It is impressive that at 2 hour running time, the movie is evenly funny, touching and kick-ass from start to finish. It really doesn't have lag time. I didn't catch some of the hilarious dialogues and awesome fight scenes, so I watched it twice."
485,7,"Predictable, light, fun movie. The movie kept me engaged, with some one-liners and scenes making me chuckle every once in a while. The movie keeps moving at a good pace. Story was very predictable. The action sequences were decent. Acting wasn't very high caliber. I liked the writing and the screenplay."
486,2,"Why did you left at the first mommy? The film was pretty slow with no goals to do , just annoying daughter who is a headache since the childhood wants her mommy back"
487,8,"Not as good as the first... but still good. As the title says, Ant-man was a tad better but I still found this as a highly enjoyable side story. It does not have the epicness save the world plot as we have come to expect from most Marvel films but has heart. My one major complaint is that they did not utilize the Ghost as much as they should have in this movie. Honestly Ghost needs her own film, as I was expecting some epic battle sequences like we see in Matrix Revolutions with the twin ghost scenes. I gave the original Ant Man a 9/10 this one is 8/10 borderline 7/10. One redeeming quality of the film is that the end credits show why Ant Man was not in Infinity Wars :)"
488,5,"Such a disappointment I was so disappointed by this film. It was a decent premise but the writing and production were terrible. The comedy came across very forced. Each scene was too short, packed with too much action and not enough story. Having two adversaries took up too much story time."
489,3,Bad beyond recognition Its so bad it has to be put down. I am so sorry Michael Douglas career got to this.
490,5,"Enough Already! Look, yes some super hero movies are great.Yes they make ton a' cash at the BO.Yes they're all good fun.But please can we make film about people again???!!Why is every film now a super hero film?Please come on people, lets make film about PEOPLE!"
491,9,"Had a blast I loved this movie from start to finish. Not 10/10 (Only Marvel films) like Infinity War but nonetheless amazing Loved ghost. Definitely my top 5 marvel villians. Guess Marvel finally learned how to make good, deep villians"
492,10,"Very cute and funny The movie was great!! Perfect follow up to infinity war, cheers you up the relationship between Scott and his daughter is beyond adorable"
493,9,"Better Than Antman in my Opinion A great Superhero Flick that has a great Antihero (Ghost) and some really fun moments. Paul Rudd does it again, and this time everyone else is better than ever before. There are obvious issues but I really enjoyed my time watching this one.Personal Enjoyment Score (IMDb): 9/10 Movie Score (LetterBoxd): 6/10"
494,7,Worth a watch Ignore the 1 & 2 out of ten comments; they lack appreciation of what makes a movie and its entertainment value or they struggle to count past two. Solid movie and typically well balanced for a Marvel movie. DC need to take a few lessons from them.
495,4,"When recycling old material doesn't work The sequel to the Ant-Man from 2015 leans heavily on the goodwill produced by the first one and wastes it. There's a lot of repetition and barely anything new. Admittedly there's a lot going on all the time, but without a clear focus. I've always found the individual films between each Avenger movie to be more of a snack until the next big meal and after the gigantic Infinity War that certainly is the case here.The main plot concerns the heroes trying to find a way to get Pym's wife out of the quantum realm. Along the way we also stumble upon a black market dealer also interesting in quantum technology, Scott's struggling security business and his attempt to slip and out of his house while in a house arrest. Not the most exciting stuff. Then there's the villain, who I think is one of the weakest ones in Marvel cinematic universe so far. Her powers are unique, but in the end, a bit underwhelming. She's supposed to be a tragic figure, but her backstory is told so hastily that I couldn't get any grip on her. It feels there's so much more to her story, but what we get is a one minute recap of it.The film recycles almost all the high points of the first one and not much new is invented here. Not even the new character Wasp brings in anything new. Besides her wings and blasters she has the same powers as Ant-Man. His powers also remain basically the same, except when his suit malfunctions and turns him into the size of a teenager. It's there only for the laughs, and the scene where he and the Wasp break into a school when he's stuck in his teenage form feels forced and like sidestep in the overall story even there's a reason for them to be there. It's just that forced. The same type of visual jokes from the first Ant-Man are recycled here. The overgrown Thomas the tank engine is replaced by an overgrown Hello Kitty Pez dispenser thrown at the enemies. Michael Pena's Luis again tells a story in a same fast pace as in the first one. Scott has a falling out with Hoppe and Pym at the start of the film, only for them to rekindle their romance again which we saw at the end of the first Ant-Man. I had hoped that the sequel would be a step forward, but instead it barely moves anywhere.It seems that Marvel has the sort of ""if it isn't broken, don't try to fix it"" mentality. The first two Thor are probably the two Marvel movies that have received the most criticism. They took a risk and reinvented Thor as a pure comedy in Ragnarök. Granted, Marvel took a risk in the first Ant-Man, but not as big as they could have taken, if Edgar Wright had remained as the director. I imagine it wouldn't had looked anything like the film we got. For me the first Ant-Man's driving force is the character itself. He's new and unique. The other aspects of the film are the same old Marvel we've seen throughout the years. Not including the differences of the characters, the Marvel films feel very homogeneous. They reuse the winning formulas of the previous films. In other words, if it's not broken, don't try to fix it. With Ant-Man & the Wasp, Marvel attempted to reuse the things that made the first one great, and ended up breaking it."
496,6,Insipid The movie didn't surprise me and The story is insipid. By the way bad guys are necessary I don't think it was a wonderful movie is just the movie I think worse six stars
497,3,"Not good Just not quality. The effects were nice, but the acting and plot line were mediocre"
498,10,"Nice dessert after Infinity War, salad for Avengers 4 Good plot, good structure, good actors, good overall"
499,7,"Antman fights with circumstances - not villains MCU has now mastered the art of churning out movies based on marvel comics - and turning them into profitable franchises.With this - MCU might have got another successful franchise.The movie by itself is unlike any other superhero movie you would see. There is no 'super villain'. The movie centres around the core task of bringing back Hank's wife - Janet from Realm beyond quantum barrier , and an anti hero in the form of Ava - a being in quasi quantum state.The movie is not without its bloopers per se. For example - Janet is stuck in a realm beyond the quantum realm where time doesn't apply the same way as normal world - however she has gotten as old as Dr. Hank. Evangeline Lilly is pretty is pretty - but honestly looks too old against Paul Rudd.Ava - is just a hollow character with nothing but vengeance inside. Surprising , considering how close she and her good hearted mentor are.Would recommend one time watch."
500,7,"the second ANT-MAN standalone film chirpily rests on the laurels of its predecessor's refreshing size-shifting visual pizzazz and stimulating funny bone Pigeonholed as an entr'acte between Marvel's two juggernaut AVENGERS superhero farragoes, the second ANT-MAN standalone film chirpily rests on the laurels of its predecessor's refreshing size-shifting visual pizzazz and stimulating funny bone, competently guides audience to the finish-line through a rambunctious if not unexpected joyride.As per usual, the original team returns with some new recruitment, fresh familiar faces like Pfeiffer (whose hype of being cast as Janet van Dyne, the original Wasp, is disproportionate to her actual screen time) and Fishburne are both ritualistically granted with a digitally de-aged treatment along with Douglas in their flashback sequences; a new villain Ava Starr aka. Ghost (played by an impetuous Hannah John-Kamen), at least has her own self-preserving urgency in playing havoc with the triad of Ant-Man Scott Lang (Rudd), Wasp Hope van Dyne (Lilly), upgraded to a rare co-lead prominence in Marvel's universe, and Hank Pym (Douglas), Hope's father and the original Ant-Man, in lieu of some inarticulate, cosmic plan of ruling the entire universe (Thanos, it's you I'm referring to). Among the holdovers, Michael Peña's improvising genius Luis, has more field work to operate this time but also doesn't miss the chance of welcoming a truth-revealing potion with sheer alacrity.Truly, the whole enterprise has a limpid self-knowledge of not burdening Ant-Man and co. with too much hefty agendas, and opts for child-parenting, a universal topic barely touched on by all other Marvel pictures, to be the icing on the cake, and it works in favor of cranking up Lang's affability and normalcy (also owing to Rudd's straight-arrow comic bent and an endearing Abby Ryder Fortson who plays Lang's precocious daughter), at one point Fishburne's antagonist even righteously reprimands Ghost for floating the idea of kidnapping Lang's daughter as a game-changer, saving us from the go-to cliché afflicted to anyone who is inevitably entangled with a superhero.Less engaging when it comes to the adult bond between Hank and Hope, adult father-daughter bond has a less winning facade to pull off, and the geeky involvement of the esoteric quantum realm (presumably will be put into critical use into reviving the perished ones in the next chapter of AVENGERS), a common challenge when a film tries to introduce something that is still scientifically inexplicable, we only get the peripheral gestures, the paranormal connection between Lang and Janet, the mutable tunnel open to the realm, the magic healing power and so forth, for general audience, it is more than enough.No one expects ANT-MAN AND THE WASP to be a genre ground-breaker when ANT-MAN sets a providential template for it to emulate (the trope of hopping from gigantism to micro-shape and everything in between can still legitimately turn heads and induce lulz), meanwhile, as a flyweight riding on the coattail of Marvel's ever-ambitious-and-lucrative momentum, it also makes sense that its modest ambition is not purely out of aesthete choice, but also out of the functional necessity of a palate-cleanser between the two extravagant main courses, moreover, it might throw a light on the remarkable business savvy that separates Marvel Universe from DC Universe relative to luring ticket-buyers."
501,7,"Not bad at all I really spent some quality time with my brother. A plethora of laughters, thanks for made our night. But how did her survive 30 years in quality realm??"
502,8,"Fun for big and small After the events of infinity war it is nice to be brought back down to size by this small enclosed film. Antman and the Wasp has some great laughs and character moments through out the movie. You instantly fall back in love with Scott and his out and out good dad approach. There is brilliant acting through out the film with no one really letting the cast down.My main issue with the film is that it seems to have direction but there is a lack of urgency and risk for the plot to move along to, it feels like they needed to throw a quick line in with no explanation in order get a sense of urgency but it is never really felt. Typical MCU there is a lack of a solid villan, the motives seem half harted and the advertised villan actually wins your heart.I give it a 8/10 for quality of film, however it is very enjoyable and another solid entry to the MCU."
503,10,"Amazing It's definitely amazing. I've never laughed so high in the theatre. Unlike other Marvel movies, Ant-Man and the Wasp is more independent from MCU, and has its own style. It surely what the audience needs after watching so many other superhero movies that are good but just alike. Really looking forward to the next Ant-Man and the Wasp's movie. And really hope Marvel Studio could make more movies like this one."
504,6,"It's ok Really don't know why with the ant man films they have gone on the hard comedic route. Joke after joke and it's probably funny for the kids (I know I saw it today and it was a laughing factory). To me it wasn't serious enough as the plot was stable but 2 villains that didn't get much back bone, one was nearly on the brink of death but hides away and the red neck gets busted. I could see the direction it was heading. Like once they had found the mother/wife why didn't they question her on how she drank and ate or where she found the white rags?? She never had that while wearing the suit. How did she have make up on? How did she not mentally break down or suffer any injuries?It showed potential but where the seriousness was getting there it then dropped a joke. I can see why he doesn't match up to iron man or Captain America. It's like another leach on marvel. I can't take the character serious if his series is a joke. Just another cash cow. Hopefully they can go 15/18 on a marvel film and make it into a real superhero"
505,8,"A Fun Movie There is nothing wrong with a movie being standalone but when connected to a cinematic universe they could have put a few more references to the MCU in I'd probably give it a 10 then, but overall it's a fun movie worth a watch not as funny or entertaining as the first but it certainly has it's moments it's a much better sequel than guardians volume 2 was and for once brings a villain I'll remember as well as some quality Michael Douglas moments it's a solid entry in the MCU and like Ragnarok brings some light hartedness to a currently quite dismal universe."
506,7,"Ant Meh and The Wasp Went to go see Ant Meh and the wasp on a Wednesday afternoon,.Overall, an enjoyable time at the pictures. A nice palette cleanser after Infinity War.Much smaller stakes than Infinity War, much, much, much smaller stakes.Fights were well choreographed, with good use of things shrinking and being blown up. Although am pretty tired of women on women fight scenes, nice to see they mixed it up here. Slightly.Deaging of characters was amazing!I felt that many of the jokes fell flat, although Michael Pena's scenes were comedic gold compared to other comedic duds. No Thor Ragnarok, that's for sure. A Taika Watiti pass of the script would have been an idea.Was I the only one to spot a nice Quantum Leap reference, with Scitt Lang saying ""Oh Boy"" on the initial Quantum realm chat between Hank and his daughter.Hannah John-Kamen steals the show. as The Ghost. A worthy advisory for both Scott and Hope. Like Killmonger in Black Panther, you're in two minds as to just how unreasonable the villain is. To an extent almost siding with her.Walton Goggins was an odd unnecessary character addition, but a pleasure to watch chew up the scenes he was in.All in all ok. But would probably wait for the DVD, I'm just glad we had a certain 2 for 1 ticket."
507,7,"Fun Fun Fun After the great successo of ""Avengers: Infinity War"", MCU returns to theaters with a very different movie, and probably this just decrees the success of the film. Much more ironic and joking than the last film marvel, the film sees the return of Paul Rudd in the role of Antman, flanked entirely by the cast of the first film dedicated to the hero. The plot is very linear, far from the complexity of Infinity War, but the continuous humorous gags, alternating with some more serious scenes, make the film a good product, which with the post-credits scenes is well rejoined to the main thread of the saga."
508,8,Good but not great Seeing another Marvel release I needed to see this and although this was a good movie and showed a lot of premise I didn't really understand the relevance in which Ava had to the movie overall and seemed a bit of a let down to me.I thought the end showing how he was in the quantum realm and stuck there due to the others being evaporated really worked with how Ant-Man will not be able to be in Infinity War part 2 and how the film is still set after Inifinity War.
509,10,"Better than I expected I Love this film that brings me lots of fun. In the film, ""never hurt a child"" impresses me ! A villain is not absolute a villain."
510,7,"Entanglements of a Quantum Nature in Ant-Man & the Wasp (Originally published on the Impacting Culture blog)""Do you guys just put the word 'quantum' in front of everything?"" - Scott Lang/Ant-Man (Paul Rudd) to Bill Foster (Laurence Fishburne), Hank Pym (Michael Douglas), and Hope Van Dyne (Evangeline Lilly)Potential spoilers belowI had mentioned in the #9 entry (Baby Driver) of my Top 10 Films of 2017 article that the unfortunate departure of writer-director Edgar Wright from the 2015 Disney-Marvel film Ant-Man ""still lingers in the minds of some film buffs."" Wright had spent a decade on the project with co-writer Joe Cornish. Both ended up stepping down due to creative differences with the studio, settling with a little more than writing and story credits.Wright went on to make Baby Driver (his biggest commercial success). Meanwhile, Ant-Man's new director Peyton Reed, new writer Adam McKay, and lead star/new co-writer Paul Rudd took the then-latest installment of the Marvel Cinematic Universe (MCU) to fair critical and commercial success in 2015. Ant-Man, as the follow-up to the dense excess of Avengers: Age of Ultron from several months earlier, earned respect for its smaller stakes (i.e., no devastated cities for once) and clever shrinking effects. That said, like Age of Ultron before it and Doctor Strange a year later, its overall plot has demonstrated such paltry memorability, save for its comedic tone and supporting star Michael Peña's manic narrated recountings.Three years on and the sequel, Ant-Man & the Wasp, serves as the first of two sidequests during the year-long intermission established by Avengers: Infinity War (the second being next March's Captain Marvel). Thankfully, Ant-Man & the Wasp is freed from having to reorient audiences with Ant-Man lore. The superhero blockbuster follow-up, though flawed, benefits from its constrained time setting and multiple antagonists for its heroes.Scott Lang/Ant-Man (Paul Rudd, also co-writing) is days away from completing the two years of superhero-less house arrest he was forced to serve due to the events of 2016's Captain America: Civil War. Scott does his best on weekends to entertain his young daughter Cassie (an ever-adorable Abby Ryder Fortson). On other days, he manages the struggling security business he has started with ex-cons Luis (an excitable Michael Peña), Dave (Tip ""T.I."" Harris), and Kurt (David Dastmalchian).After experiencing a bizarre vision involving a woman, Scott is kidnapped by Hope Van Dyne/Wasp (Evangeline Lilly), who leaves an ant decoy at his house to avoid arousing the suspicion of FBI agent and Scott's overseer Jimmy Woo (Randall Park). The woman in Scott's vision, as it turns out, is Hope's mother Janet Van Dyne (Michelle Pfeiffer). Janet has been trapped in the subatomic quantum realm for the past thirty years. Scott had managed three years earlier (in the first Ant-Man) to enter and exit the quantum realm alive, so Hope and her father, Hank Pym (Michael Douglas), have been developing the machinery to potentially rescue Janet. However, black market dealer Sonny Burch (Walton Goggins) wants Pym and Van Dyne's technology for greater financial gain, while the mysterious Ava Starr/Ghost (an arachnid-like Hannah John-Kamen) seeks the technology to rid herself of a painful molecular instability that allows her to phase through matter. Scott and the father-daughter engineering duo thus embark on a race against time, not just to rescue Janet, but for Scott to avoid jeopardizing his freedom right as he is about to reclaim it.Ant-Man & the Wasp spares its viewers from excess exposition involving most of its established characters. The first Ant-Man devoted some time to setting the organic sequel path of saving Janet Van Dyne from the quantum realm. Here, that setup culminates in some of the script's more clever moments, including a most amusing scene in which Janet possesses Scott in front of Hope and Hank. It would not surprise me if director Reed and co. had Ms. Pfeiffer perform the scene first so that Rudd could match her. Elsewhere, a scene shared by Burch, his goons, and the truth serum (""It's not truth serum!"")-injected Luis, Dave, and Kurt entertains in explaining both the origin of Scott and Luis' friendship as well as how Scott became involved in the events of 2016's Civil War.Beyond its impressive and dependable shrinking effects, two of Ant-Man & the Wasp's additional strengths include its constrained time setting and its trio of opposing parties - Sonny Burch, Eva/Ghost, and Jimmy Woo. The few days remaining for Scott's house arrest keeps audiences aware of Agent Woo. At the same time, the uncertain handful of days remaining until Eva/Ghost dies from her molecular instability pushes her harder to steal Pym and Van Dyne's precious technology. Thus, she becomes a more formidable antagonist, even with her heavy backstory and a thankless turn by Laurence Fishburne as Pym's estranged research partner turned Eva/Ghost's mentor. (Interestingly, Ms. John-Kamen appeared in Ready Player One and both she and Goggins in Tomb Raider from earlier this year.) These dire circumstances are perhaps why Burch and his goons (including Divian Ladwa of 2016's Lion fame) feel the least intimidating of the three opposing parties. It was wise for the writers to offset this by giving them an early serious scene and funnier reappearances later.Most will agree that Ant-Man & the Wasp will forever lie in the shadow of Avengers: Infinity War and Black Panther in terms of the MCU in 2018. Still, it leaves me content that a relatively light and non-origin comedic diversion, like Ant-Man & the Wasp, was just fun enough for the moment. I can forgive it for its blockbuster conveniences and for not leaving as indelible an impression as its fellow MCU installments. By electing, not for another corporate/world dominator, but for four character parties whose goals generate friction in a comedic playground lasting only one week, Ant-Man & the Wasp merits such clemency.And so the ant drums on...(Parental Note: Ant-Man & the Wasp has been rated PG-13 by the MPAA ""for some sci-fi action/violence"". It has also been rated 12A by the BBFC for ""moderate violence"", and rated A-III (Adults) by the Catholic News Service for containing ""much stylized violence, acceptability of divorce, a couple of uses each of profane, crude and crass language, several milder oaths, and occasional wordplay."")(P.S. Keep an eye out for the obligatory Stan Lee cameo, a mid-credits scene, and a post-credits scene.)R.N.B."
511,2,"Made Iron Man 3 entertaining This movie by far was BORING with absolutely predictable story line, dull lifeless characters, a lot of drama with little storyline. They assume you have the feels for these characters who you've barely seen on screen, is nothing like the comics, and therefore who you care nothing about. Not really sure why it's ""and wasp"" was it because of the subtext of a love story? Who knows. It had a few moments of amusement but then you realize how absolutely dumb the comedy was because they repeat the same premise of that joke over and over and over again in the movie. I have insomnia and this movie put me to sleep. Yet another example of the future of MCU as Disney dulls it down. Waste of time and money I will not be watching if and when they make another one."
512,7,"A fun, lazy, Average but entertaining take on the MCU. Ant-man & the Wasp was another fun, lazy, entertaining and hilarious flick from the MCU that I enjoyed from what it was. As a Fanboy of these films for 10 years and coming from reading most comics as well, I genuinely found it fun and average despite flaws that are a doubt noticeable. For one, the action sequences were not as much memorable but very enjoyable which not all shine from that with the CGI that looked cool to see. Paul Rudd and Evangeline Lily were very great in this film, Paul Rudd as Scott lang was as ussual, excellent though I felt the film kind of put aside like a more comedic relief than a hero in this film while Evangeline Lily shining her performance at her role as Hope Van Dyne and Hank Pym played by Michael Douglas was great too. The jokes and humor in this film landed and some didn't, but thanks to Michael Pena's supportive role as Luis in this film, my god I loved this character till the end. Now my flaws wasn't just the villain Ghost who had a very basic backstory and didn't have much to live up to, my real flaw is that the film doesn't explore much into the Quantum Realm and by the last act of the film has some story elements about it that felt lazy and weren't explained well. Overall Ant-man & the Wasp was another genuinely very enjoyable Marvel film, the humor landed but not always, the Villain(s) weren't anything to shine for and felt some other villains could have been forgettable but unfortunately felt like an annoying aspect in the film, CGI looked great, very likable cast but Ant-man & the Wasp didn't feel new and forgettable to it's structure but still had a blast with 7/10"
513,4,"Ant-Man and the Wasp A neat cheap pop-corn flick but nothing more than that. Ant-Man and the Wasp adds nothing substantial or meaningful to the greater Marvel universe and the film itself feels shallow and meaningless. It's got some funny jokes and plots in there, but the stars of the film are the second-tier characters (Louis and Wu really shined throughout the film). It's lead characters feels flat, especially all of Paul Rudd's jokes end up feeling repetitive."
514,8,"Its entertainment value thankfully outweighs the weak plot. 'Ant-Man and The Wasp' tells what is perhaps the lowest-stakes story of the MCU, which is both a good and bad thing. It does feel refreshing that not even a single city is being threatened, and instead the stakes of the story are all personal ones to the characters, however at the same time this gives less urgency to the already weak plot and the fact that there is no real villain doesn't help either. Also there are some characters and side-plots that actually feel rather irrelevant as they are introduced but not explored much. Luckily though, the film is a constantly entertaining one that understands its world, characters and humour. The action sequences are once again wonderfully inventive and the filmmakers are finding ways to make sure that powers of 'Ant-Man and The Wasp' never get old. Also, the cast are all terrific and Christophe Beck manages to deliver another fantastic score that thankfully keeps the great main theme of the original. The film is more enjoyable than the first and while it's not top tier MCU, it comfortably fits in the middle of their repertoire and proves to be a thoroughly enjoyable picture. 7/10"
515,7,"Where the hell is Ant-Man! Well, it wasn't bad at all, but where the hell is Ant-Man! The only thing that made me go to watch this movie is: The suits, action and comedy.... And of course a good story. It was satisfying but some important elements was missing, most one was the suits! But it has a good story, so I liked it. But somehow it was disappointing!"
516,7,Humor and heart Ant man and wasp is a movie that uses humor and heart to hold the movie together. While the story is rushed and not fully explained.
517,8,"A Fun Sequel To Ant-Man Watched Ant-Man And The Wasp Featuring Paul Rudd(Mute) as Scott Lang, Evangeline Lily(The Hobbit:There and Back Again) as Hope Van Dyne/Wasp, Michael Douglas(Wall Street) as Hank Pym, Laurence Fishburne(Man Of Steel) as Bill Foster, Michellle Pfeiffer(Murder On The Orient Express) as Janet Van Dyne and Hannah John-Kamen(Ready Player One) as Ava Starr/Ghost the films villainI thought it was a fun film also Paul Rudd always brings also it was cool seeing Ant-Man have a partner in the film also not to mention the action sequences were fun and the story was simple and too the point as well and better than the Original and Though Hannah John-Karmen had a breakout performance as Ghost I think she stole the show from the rest of the cast overall this was a Fun Sequel to Ant-ManA Fun Sequel To Ant-Man 7/10"
518,8,Great movie with humour This movie has the correct amount of humour that a Marvel should have. You can't exactly have a movie like this that is going to win oscars but it will most definitely keep you entertained for 2 hours. I love Paul Rudd and he plays a great part as Antman. It was slow to start with but once the action started the movie got better and better as it went on. If you're watching it and get abit bored don't turn it off. It's a must watch for the Marvel Universe.
519,7,"A hilarious joy ride, but shallow plot. There are eight writers credited for this film, so it is a bit surprising no risks nor character development occurred in the film. It's a safe, hilarious film that you will enjoy even more as a Marvel fan.I enjoyed it very much, and I think you will as well, but there's nothing you can take home with you from this movie."
520,10,Really loved it! I loved the blend of action and comedy. A fun and entertaining movie!
521,7,Good TV movie? I was bored to death the first half of this movie. It's really a TV Marvel movie that could've went straight to DVD. The costume design seems really basic like somewhat low budget. Maybe it's me. The villain wasn't even a villain and it all comes together like some sort of Spy Kids movie where it's all too suitable for children. The last half was really good and quite funny and entertaining. Clever humor and good effects make it worth watching. It's just passable for a Marvel movie to feel good after the horror infinity war provided on our hearts.
522,8,"Not as emotionally heavy as A:IW, but still great! I saw this last night at the Odeon Luxe in Broadway Plaza, and aside from my dinner at Frankie & Benny's and the luxurious seating, I loved this flick, all the way through!It has: -Good humour -Well-executed action sequences -Compelling storyline -Decent amount of emotional weight -An accurately-animated underwater sequence with Wasp and Ant-Man -A gripping mid-credits sceneI tell ya, I'd watch it again if I could. One of the best films I've seen all year, besides Avengers: Infinity War and Incredibles 2.Definitely recommended for Marvel fans!"
523,10,"Better than the first. I watched this with my girlfriend. She had never seen the first.I fondly remember the first movie being revolutionary, it was a world different from the other MCU movies.After watching this, I went and watched the first again. I have to say I loved the sequel more.This one was compelling and wonderful and also much darker. I especially liked the post credit scene that showed it's links to the MCU.Brilliant, fun and exciting"
524,6,"Better than the original Ant-Man and the Wasp continues the story of Scott Lang (Paul Rudd), who has now spent two years in house arrest after the events of Captain America: Civil War. His sentence is almost at an end, but then he gets contacted by Hope van Dyne (Evangeline Lilly), who's researching a way to return her lost mother.While Ant-Man and the Wasp does not break any new ground when it comes to Marvel Cinematic Universe, it's still a solid part of the franchise, and an improvement over the first film. At least in my opinion. The improvements are relatively subtle, but still there. They scaled back the awkward racial stereotypes, made Scott more likable and thus more relatable as a character, gave Hope much more screen time and even the central plot is a tad more interesting - though not by much.Then again, the shrinking effects are not as showy and awe-inspiring as they were in the first film and once again the villain leaves much to be desired. And it's not like this film really needed a supervillain to act as the antagonist. The central conflict did not really need them and I think the film makers could have gotten more out of the interactions and chemistry between Scott and Hope had they had more time to focus on it.The first Ant-Man was, and still is, the one Marvel movie you can easily skip. This unfortunately doesn't break that mold, but as a standalone film it is an improvement. If you've liked the rest of the MCU films, you might as well watch this one."
